#arglist fromdate=20130530 untillane=31 maxdist=24395 totime=1100 mindist=22400 key=480 reliable= todate=20130530 direction=R retrieve=Submit query format= fromtime=1000 fromlane=0 aggregate=5 dvkletter= roadnumber=16
#### Begin of results ####

10D01003C01ED007000F 24030m R- _ 1 20130530 10:10 y 126 92 3 BLK
10D01003C01ED007000F 24030m R- _ 1 20130530 10:15 y 106 88 3 BLK
10D01003C01ED007000F 24030m R- _ 1 20130530 10:20 y 120 88 3 BLK
10D01003C01ED007000F 24030m R- _ 1 20130530 10:25 y 121 88 3 BLK
10D01003C01ED007000F 24030m R- _ 1 20130530 10:30 y 119 89 3 BLK
10D01003C01ED007000F 24030m R- _ 1 20130530 10:35 y 122 90 3 BLK
10D01003C01ED007000F 24030m R- _ 1 20130530 10:40 y 106 91 3 BLK
10D01003C01ED007000F 24030m R- _ 1 20130530 10:45 y 113 92 3 BLK
10D01003C01ED007000F 24030m R- _ 1 20130530 10:50 y 102 87 3 BLK
10D01003C01ED007000F 24030m R- _ 1 20130530 10:55 y 122 89 3 BLK
10D01003C01ED007000F 24030m R- _ 1 20130530 11:00 y 116 90 3 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 10:00 y 34 117 1 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 10:05 y 41 113 1 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 10:10 y 38 116 1 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 10:15 y 42 113 1 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 10:20 y 38 114 1 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 10:25 y 37 113 1 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 10:30 y 47 117 1 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 10:35 y 37 116 1 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 10:40 y 33 118 1 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 10:45 y 25 117 1 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 10:50 y 28 117 1 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 10:55 y 45 116 1 BLK
10D01003CC5AD0070007 24390m R- _ 1 20130530 11:00 y 32 118 1 BLK
10D01003CC5AD007000B 24390m R- _ 1 20130530 10:00 y 112 104 2 BLK
10D01003CC5AD007000B 24390m R- _ 1 20130530 10:05 y 121 102 2 BLK
